borrower_id,age,gender,education,marital_status,num_dependents,residence_type,income,employment_status,loan_amount,loan_term,interest_rate,credit_score,debt_to_income_ratio,existing_loan_balance,previous_loans,previous_default,loan_purpose,monthly_repayment,risk
91034,58,Female,High School,Widowed,2,Rent,88873,Employed,274575,48,7.49,751,0.27,89444,3,1,Education,7434.12,Medium
99764,26,Male,Bachelor,Divorced,5,Own,38828,Self-Employed,145525,48,6.02,655,0.24,65414,4,1,Medical expenses,3761.82,High
59009,23,Male,High School,Divorced,5,Own,37787,Employed,118719,60,3.14,662,0.38,62619,1,0,Debt consolidation,2289.3,High
69827,23,Female,Bachelor,Divorced,2,Own,0,Unemployed,139282,36,4.21,681,0.32,56552,4,1,Car purchase,4357.59,High
31432,36,Male,Master,Single,3,Rent,53751,Employed,156182,36,6.24,743,0.24,180809,4,0,Debt consolidation,5150.54,Medium
72140,28,Male,High School,Married,2,Own,14511,Unemployed,99345,48,5.29,663,0.29,187522,5,1,Medical expenses,2507.63,High
23410,20,Female,Master,Divorced,5,Rent,32091,Self-Employed,94077,48,6.2,667,0.25,196408,3,0,Home improvement,2446,High
77802,35,Male,PhD,Divorced,5,Rent,10417,Unemployed,88745,48,7.53,675,0.28,19258,5,0,Car purchase,2405.73,High
39145,63,Female,Master,Divorced,1,Rent,66396,Self-Employed,223412,36,6.7,746,0.36,57990,3,0,Home improvement,7453.27,High
56567,34,Female,PhD,Divorced,2,Own,14817,Unemployed,65437,48,3.27,690,0.32,172700,1,1,Home improvement,1541.59,High
75598,27,Female,Master,Widowed,0,Rent,28281,Employed,94914,48,7.94,679,0.23,197608,2,0,Education,2605.39,High
53598,60,Male,Master,Single,0,Own,73722,Self-Employed,349542,36,5.88,760,0.3,33079,2,1,Education,11422.26,Medium
62873,47,Female,PhD,Single,0,Rent,0,Unemployed,92233,60,3.95,693,0.2,75227,2,1,Car purchase,1840.82,High
26899,26,Female,Master,Married,0,Rent,39529,Self-Employed,109759,60,5.6,683,0.27,190035,2,1,Education,2341.53,High
57087,32,Male,PhD,Single,1,Rent,0,Unemployed,146216,36,5.95,660,0.22,196413,1,1,Car purchase,4786.54,High
80088,59,Male,High School,Single,5,Rent,85203,Employed,180353,48,5.22,757,0.31,134360,2,0,Debt consolidation,4541.89,Medium
49467,46,Male,Master,Married,3,Rent,11928,Unemployed,64943,36,5.49,688,0.24,78942,5,0,Car purchase,2101.09,High
63707,38,Male,High School,Widowed,1,Own,57684,Self-Employed,100717,36,6.36,707,0.37,185380,4,0,Debt consolidation,3331.49,High
77070,24,Male,Master,Married,3,Own,45213,Self-Employed,113128,36,7.07,702,0.37,104428,3,1,Debt consolidation,3808.96,High
22451,22,Male,Bachelor,Married,2,Own,50375,Self-Employed,170335,60,3.46,721,0.24,115061,4,1,Car purchase,3330.05,Medium
60556,64,Female,PhD,Married,0,Rent,0,Unemployed,63593,48,7.56,680,0.36,187836,4,0,Medical expenses,1725.49,High
59774,42,Male,Bachelor,Widowed,3,Rent,84440,Self-Employed,162051,36,4.31,770,0.2,187714,5,0,Car purchase,5083.45,Low
78039,53,Male,PhD,Married,3,Own,0,Unemployed,123183,60,3.27,691,0.39,142531,4,1,Home improvement,2388.72,High
19812,51,Female,Bachelor,Divorced,2,Rent,13648,Unemployed,102858,36,3.39,678,0.36,127466,1,1,Education,3147.74,High
51426,27,Female,High School,Single,3,Own,34128,Employed,121971,36,7.13,700,0.32,172284,3,0,Education,4112.79,Medium
54676,43,Male,Bachelor,Widowed,2,Own,15952,Unemployed,64945,36,6.8,664,0.2,103097,3,1,Debt consolidation,2172.05,High
16000,30,Female,Bachelor,Widowed,0,Own,0,Unemployed,65826,48,4.08,700,0.24,98587,1,1,Debt consolidation,1595.18,High
93000,63,Male,PhD,Widowed,5,Rent,60284,Self-Employed,239031,60,3.24,727,0.37,136597,5,0,Medical expenses,4629.23,High
32760,28,Male,PhD,Divorced,4,Own,49955,Self-Employed,165074,48,4.99,721,0.39,128710,2,0,Education,4125.47,High
88974,64,Female,Master,Married,1,Rent,14760,Unemployed,138129,36,7.91,691,0.4,56612,5,1,Debt consolidation,4747.42,High
56168,55,Female,PhD,Divorced,3,Rent,0,Unemployed,99921,36,3.27,653,0.24,52188,3,1,Home improvement,3047.87,High
18130,64,Female,Bachelor,Single,2,Own,80377,Employed,377550,60,6.7,764,0.35,157133,4,0,Medical expenses,8400.49,Medium
47701,64,Male,PhD,Widowed,3,Own,0,Unemployed,147474,48,4.02,699,0.37,126146,2,1,Medical expenses,3566.41,High
81645,58,Male,Bachelor,Divorced,3,Rent,0,Unemployed,72779,60,5.57,674,0.21,83167,5,1,Home improvement,1550.8,High
31093,57,Female,High School,Divorced,3,Rent,50073,Employed,184575,60,3.25,740,0.32,183510,3,1,Medical expenses,3576.14,Medium
82110,42,Male,Master,Married,1,Rent,12611,Unemployed,121182,60,5.02,672,0.24,65929,3,1,Car purchase,2526.64,High
48479,33,Female,High School,Single,5,Own,57875,Self-Employed,163917,36,6.41,720,0.28,39720,4,1,Medical expenses,5428.84,Medium
47070,21,Female,PhD,Widowed,0,Own,13154,Unemployed,117357,36,7.74,660,0.39,151026,5,0,Debt consolidation,4016.87,High
37627,62,Male,PhD,Single,1,Own,0,Unemployed,53113,48,6.58,652,0.22,24226,2,1,Medical expenses,1397.76,High
19232,56,Male,Master,Widowed,3,Own,16626,Unemployed,91471,36,4.95,657,0.31,178145,5,0,Medical expenses,2918.18,High
15965,64,Male,Master,Single,2,Own,11417,Unemployed,107367,48,4.98,692,0.21,50979,5,0,Home improvement,2682.39,High
61248,54,Female,Bachelor,Divorced,5,Own,76275,Employed,379314,60,3.71,752,0.2,166409,4,0,Car purchase,7494.61,Low
37532,42,Male,PhD,Married,1,Rent,70214,Employed,368824,48,3.97,761,0.33,158712,1,1,Medical expenses,8904.03,Medium
19587,38,Male,Master,Single,1,Own,61702,Self-Employed,133610,60,6.28,706,0.26,28299,2,1,Education,2926.06,Medium
69067,41,Female,Bachelor,Divorced,2,Own,50158,Employed,182107,36,6.93,745,0.35,124327,3,1,Home improvement,6110.2,Medium
99073,41,Female,PhD,Widowed,2,Own,88077,Self-Employed,178529,36,6.23,755,0.37,46700,5,0,Car purchase,5886,High
92132,24,Male,High School,Single,4,Own,0,Unemployed,122298,48,5.72,684,0.29,48963,3,1,Home improvement,3130.83,High
87280,38,Male,PhD,Single,3,Own,0,Unemployed,130482,60,3.83,682,0.23,51739,2,0,Education,2591.16,High
57028,22,Male,PhD,Married,0,Own,37668,Self-Employed,55610,60,4.03,700,0.27,133122,4,0,Debt consolidation,1113.59,Medium
95003,40,Male,Master,Divorced,4,Rent,91419,Self-Employed,249226,48,5.94,754,0.3,108652,2,1,Car purchase,6425.88,Medium
55224,51,Female,High School,Married,3,Rent,45052,Employed,234883,60,4.4,709,0.24,104954,5,0,Home improvement,4775.95,Medium
64344,41,Male,PhD,Widowed,3,Rent,12641,Unemployed,52942,36,3.22,686,0.32,45317,5,0,Medical expenses,1612.67,High
29249,23,Male,Master,Married,4,Own,0,Unemployed,144312,60,6.31,668,0.39,66778,4,1,Education,3164.04,High
32356,34,Female,Bachelor,Married,4,Own,58730,Employed,189829,48,5.98,704,0.25,111046,2,0,Debt consolidation,4900.75,Medium
36522,53,Female,Bachelor,Single,1,Own,0,Unemployed,119655,60,6.76,655,0.3,44164,5,0,Education,2668.31,High
78425,46,Female,High School,Widowed,1,Own,81485,Self-Employed,304415,60,7.54,794,0.32,121539,2,1,Education,6986.32,Medium
40475,25,Female,PhD,Divorced,1,Rent,0,Unemployed,118126,36,4.88,663,0.34,92811,4,1,Debt consolidation,3761.66,High
30287,47,Female,Master,Widowed,4,Own,14514,Unemployed,148955,36,5.07,700,0.31,56850,3,1,Car purchase,4766.97,High
50193,56,Female,PhD,Married,5,Rent,13764,Unemployed,141660,36,3.5,682,0.28,98719,5,0,Home improvement,4348.18,High
61000,60,Male,High School,Married,3,Own,44199,Employed,168967,36,4.85,738,0.21,110748,4,1,Medical expenses,5376.44,Medium
17531,31,Female,PhD,Single,1,Own,36101,Employed,128579,60,5.58,664,0.32,186691,1,1,Home improvement,2740.88,High
95854,20,Male,High School,Divorced,3,Own,16474,Unemployed,126818,36,5.59,697,0.34,33636,5,1,Medical expenses,4113.48,High
86406,42,Female,Master,Married,4,Rent,83236,Self-Employed,300708,36,4.31,776,0.3,156441,1,1,Car purchase,9433.04,Medium
25336,52,Female,Master,Widowed,3,Own,89641,Employed,239040,48,6.41,787,0.37,136345,1,1,Debt consolidation,6256.87,High
60157,60,Male,Bachelor,Divorced,3,Own,0,Unemployed,141857,48,4.24,655,0.28,99651,1,0,Education,3456.58,High
51139,42,Male,Master,Married,5,Rent,94153,Self-Employed,202341,36,6.68,766,0.24,63154,2,1,Home improvement,6746.95,Medium
23983,27,Male,PhD,Single,4,Rent,42163,Self-Employed,182684,48,7.49,736,0.37,138661,2,1,Education,4946.17,High
39110,56,Male,High School,Widowed,3,Rent,15689,Unemployed,139959,36,5.29,657,0.34,130604,3,0,Debt consolidation,4504.74,High
98356,33,Female,High School,Divorced,2,Own,52975,Employed,168904,36,4.35,739,0.27,58211,4,1,Home improvement,5304.05,Medium
64931,64,Female,Master,Widowed,2,Own,77447,Employed,184377,60,6.43,756,0.34,71814,5,1,Education,4060.9,Medium
35698,29,Male,PhD,Single,1,Own,34406,Self-Employed,132660,60,5.67,670,0.36,88652,3,0,Education,2837.82,High
22972,64,Male,High School,Married,2,Own,11577,Unemployed,147595,48,4.3,673,0.31,77558,3,0,Education,3603.78,High
25890,42,Male,Bachelor,Divorced,2,Own,18363,Unemployed,146537,48,7.45,674,0.32,131569,2,0,Car purchase,3962.6,High
65288,60,Female,High School,Single,1,Own,60544,Employed,183067,60,4.46,717,0.32,113666,3,1,Car purchase,3731.52,Medium
86928,53,Female,PhD,Married,1,Rent,87695,Employed,211506,60,4.26,797,0.34,30988,2,0,Education,4275.95,Medium
23501,26,Male,PhD,Single,0,Own,0,Unemployed,84400,60,3.78,691,0.39,112195,3,0,Home improvement,1672.53,High
47247,48,Male,Bachelor,Married,0,Rent,15846,Unemployed,112410,48,7.87,684,0.39,153797,4,0,Medical expenses,3079.1,High
33204,57,Female,PhD,Divorced,2,Own,0,Unemployed,107915,48,4.83,666,0.23,12767,1,0,Car purchase,2682.59,High
47586,50,Male,PhD,Widowed,2,Rent,112295,Self-Employed,226787,60,4.16,750,0.31,59432,4,1,Education,4565.98,Medium
42754,30,Female,PhD,Married,2,Rent,70490,Self-Employed,212799,60,6.82,789,0.36,189474,3,1,Medical expenses,4756.06,High
45235,46,Male,High School,Married,1,Own,70869,Employed,269365,60,5.26,794,0.32,59227,3,0,Home improvement,5670.13,Medium
16505,54,Male,Bachelor,Single,2,Own,86871,Employed,264928,60,3.04,755,0.23,139388,2,1,Education,5086.62,Medium
50838,51,Female,PhD,Single,2,Rent,43672,Employed,169862,48,3.36,730,0.24,75556,4,0,Debt consolidation,4014.41,Medium
42631,44,Female,Bachelor,Single,1,Own,0,Unemployed,111974,48,6.41,669,0.39,51579,1,0,Car purchase,2930.92,High
73075,60,Female,Bachelor,Divorced,0,Rent,55464,Employed,213812,48,3.08,750,0.26,41365,4,0,Debt consolidation,5003.2,Low
15504,57,Female,Bachelor,Divorced,0,Rent,72762,Employed,173960,60,6.09,798,0.33,25669,3,0,Medical expenses,3782.18,Medium
24076,28,Female,Bachelor,Divorced,4,Own,54025,Self-Employed,150584,36,6.45,722,0.34,75718,1,1,Education,4992.28,Medium
83272,38,Female,Bachelor,Married,4,Own,73999,Self-Employed,272786,48,7.34,788,0.38,155364,2,0,Medical expenses,7351.58,High
30319,48,Female,Master,Divorced,3,Rent,18289,Unemployed,146161,36,7.41,689,0.37,172581,2,1,Debt consolidation,4962.57,High
96283,54,Female,Bachelor,Widowed,4,Rent,14638,Unemployed,103713,60,4.61,656,0.3,27479,1,0,Home improvement,2126.98,High
14099,32,Male,PhD,Married,0,Rent,16366,Unemployed,118920,60,6.51,666,0.21,67861,5,0,Debt consolidation,2627.14,High
37359,61,Female,High School,Widowed,5,Rent,96570,Self-Employed,344898,48,7.11,800,0.34,171725,3,0,Debt consolidation,9228.9,Medium
49833,24,Male,High School,Single,5,Rent,0,Unemployed,75312,60,6.28,686,0.33,56897,5,1,Debt consolidation,1649.33,High
93705,56,Female,PhD,Widowed,0,Rent,76042,Employed,255265,60,4.69,760,0.31,167264,4,1,Car purchase,5252.08,Medium
82100,40,Female,PhD,Widowed,5,Own,0,Unemployed,99160,60,7.63,666,0.27,128594,4,1,Debt consolidation,2283.16,High
14543,38,Male,Bachelor,Divorced,0,Own,42039,Employed,182550,36,6.86,744,0.36,155139,5,0,Debt consolidation,6114.41,High
14946,49,Female,Bachelor,Married,2,Own,0,Unemployed,83586,48,3.46,675,0.31,66999,1,1,Education,1982.38,High
32662,51,Male,Master,Single,5,Own,91126,Employed,164659,48,4.74,777,0.28,41598,2,0,Education,4080.8,Low
17094,39,Male,Master,Married,2,Rent,36655,Employed,138294,60,7.99,678,0.35,160799,5,0,Home improvement,3225.71,High
66614,38,Female,Bachelor,Married,2,Rent,68724,Self-Employed,112926,60,5,705,0.28,123899,2,0,Education,2352.62,Medium
83308,32,Female,PhD,Married,4,Rent,37347,Employed,84898,48,4.62,686,0.22,186094,4,1,Car purchase,2095.57,High
55653,32,Female,Master,Single,2,Rent,70192,Self-Employed,365373,48,6.12,778,0.21,71207,2,1,Home improvement,9475.34,Medium
21247,27,Male,Bachelor,Married,2,Rent,52734,Self-Employed,129170,48,5.25,701,0.27,151034,2,0,Medical expenses,3256.16,Medium
78585,36,Female,Bachelor,Single,3,Rent,55581,Self-Employed,115757,48,4,744,0.32,23915,4,0,Debt consolidation,2797.46,Medium
60940,62,Female,Master,Single,0,Own,0,Unemployed,99899,60,7.88,656,0.38,137051,5,0,Home improvement,2320.99,High
36066,52,Female,High School,Single,1,Own,92108,Self-Employed,253127,60,3.79,772,0.34,103160,3,0,Medical expenses,5018.24,Medium
46159,23,Female,PhD,Single,4,Own,27485,Employed,94798,48,6.28,655,0.35,146503,5,0,Education,2471.07,High
41504,56,Male,PhD,Divorced,4,Own,95535,Self-Employed,184543,36,6.26,787,0.31,63034,2,1,Medical expenses,6088.89,Medium
27727,47,Male,Bachelor,Divorced,0,Rent,60407,Employed,138147,60,3.15,720,0.38,118538,4,1,Education,2665.09,High
93472,37,Male,Bachelor,Single,1,Rent,59983,Employed,169956,60,5.84,714,0.32,70532,1,1,Debt consolidation,3659.72,Medium
72469,28,Female,Master,Married,3,Own,34506,Self-Employed,71467,36,4.13,676,0.35,13935,3,1,Home improvement,2231.16,High
97993,32,Male,High School,Married,3,Own,15323,Unemployed,82346,48,5.02,652,0.32,109712,3,1,Medical expenses,2060.02,High
84964,58,Male,High School,Widowed,3,Rent,73993,Employed,290999,48,7.92,752,0.31,145299,1,0,Car purchase,7983.07,Medium
67613,45,Female,Master,Widowed,1,Own,90091,Self-Employed,390918,36,6.45,759,0.29,179371,4,0,Medical expenses,12960.02,Low
24833,31,Male,PhD,Widowed,2,Own,40861,Employed,218929,60,7.48,712,0.38,33640,3,1,Home improvement,5013.47,High
26193,25,Male,PhD,Divorced,0,Own,0,Unemployed,99634,60,4.9,699,0.23,97868,5,0,Home improvement,2067.41,High
28953,31,Male,PhD,Divorced,2,Own,70527,Self-Employed,197368,36,7.49,762,0.2,76351,1,1,Education,6714.35,Medium
75358,54,Male,PhD,Married,1,Own,86879,Self-Employed,265834,36,6.01,750,0.25,153482,3,0,Debt consolidation,8715.66,Low
34227,29,Male,Master,Single,1,Rent,19471,Unemployed,93399,36,3.25,676,0.4,52293,3,0,Education,2847.37,High
85886,43,Male,High School,Divorced,2,Own,96878,Self-Employed,167738,48,7.22,754,0.26,45270,1,1,Car purchase,4503.77,Medium
79081,46,Male,Bachelor,Single,0,Rent,93726,Self-Employed,330526,60,7.67,795,0.26,169604,3,1,Medical expenses,7621.38,Medium
85385,59,Female,Bachelor,Widowed,4,Own,112951,Self-Employed,197161,60,4.16,768,0.4,10414,1,0,Education,3969.51,High
91980,27,Male,PhD,Widowed,0,Own,48363,Self-Employed,155663,36,6.2,744,0.26,27782,3,1,Medical expenses,5128.23,Medium
82088,40,Male,High School,Divorced,2,Own,0,Unemployed,73020,36,4.65,671,0.38,135595,4,0,Home improvement,2311.29,High
73110,29,Female,Master,Widowed,3,Rent,14904,Unemployed,122768,60,3.09,686,0.34,102692,1,0,Car purchase,2362.26,High
14085,41,Female,Bachelor,Widowed,1,Rent,93110,Self-Employed,374872,48,6.55,767,0.28,140299,2,1,Education,9856.01,Medium
49666,33,Female,Bachelor,Single,2,Rent,38034,Employed,108166,60,3.12,680,0.38,50390,2,1,Education,2084,High
78632,39,Female,Bachelor,Single,4,Rent,58742,Employed,109582,48,4.94,733,0.22,91521,1,0,Car purchase,2734.07,Medium
71194,22,Male,Master,Single,4,Own,13438,Unemployed,76287,36,4.43,684,0.26,125635,1,1,Home improvement,2400.71,High
30643,37,Male,High School,Single,1,Own,15218,Unemployed,68554,60,7.02,686,0.25,28675,3,1,Medical expenses,1543.61,High
68149,23,Male,High School,Widowed,5,Rent,31284,Employed,57051,36,5.13,661,0.34,165387,4,1,Car purchase,1828.64,High
53559,32,Male,PhD,Married,0,Own,49928,Employed,181367,60,6.22,749,0.29,70737,2,0,Medical expenses,3962.87,Medium
43823,43,Female,Bachelor,Divorced,2,Own,70991,Self-Employed,167135,48,3.56,780,0.29,54774,3,1,Medical expenses,3977.81,Medium
85324,28,Male,PhD,Single,2,Rent,47457,Self-Employed,220841,48,5.95,715,0.32,153641,2,1,Education,5695.86,Medium
18658,41,Male,PhD,Widowed,4,Own,0,Unemployed,136849,60,3.39,695,0.31,137567,1,1,Car purchase,2667.42,High
82756,26,Female,Bachelor,Divorced,3,Rent,11781,Unemployed,92914,48,6.22,653,0.22,46416,5,0,Home improvement,2417.31,High
96623,29,Female,Master,Widowed,4,Own,28369,Employed,139327,48,4.5,700,0.38,89835,4,1,Debt consolidation,3425.12,High
86379,20,Female,Bachelor,Divorced,0,Own,0,Unemployed,142190,60,7.1,672,0.22,83979,1,0,Education,3211.12,High
87353,45,Female,PhD,Widowed,3,Own,0,Unemployed,112242,36,3.94,674,0.37,104447,4,0,Car purchase,3486.36,High
97826,28,Male,High School,Single,5,Rent,36818,Employed,113792,60,5.18,658,0.22,178360,4,1,Medical expenses,2387.74,High
65797,59,Male,PhD,Widowed,4,Own,83285,Self-Employed,209176,36,5.12,750,0.32,72062,5,1,Education,6702.93,Medium
81587,56,Female,High School,Single,4,Own,0,Unemployed,126056,48,7.81,655,0.23,147994,3,1,Medical expenses,3446.58,High
20254,53,Male,Bachelor,Widowed,5,Rent,18834,Unemployed,130352,36,7.52,684,0.36,132911,4,1,Medical expenses,4437.76,High
53452,46,Female,Master,Divorced,1,Rent,19791,Unemployed,145285,60,4.3,690,0.29,54323,5,0,Car purchase,2942.02,High
91830,21,Female,PhD,Single,1,Rent,38259,Self-Employed,67372,60,4.4,666,0.2,39242,5,0,Medical expenses,1369.9,High
29809,62,Female,Master,Married,2,Rent,71849,Self-Employed,359550,60,7.31,771,0.4,48029,5,0,Education,8182.76,High
64125,44,Male,PhD,Married,1,Own,71045,Employed,219309,36,3.26,779,0.28,89001,4,0,Education,6687.71,Low
99589,65,Female,PhD,Divorced,1,Own,58926,Employed,217655,48,6.39,733,0.34,20752,1,1,Education,5693.49,Medium
90017,61,Female,Master,Divorced,2,Rent,102883,Self-Employed,303138,48,5.31,793,0.35,186131,5,0,Medical expenses,7656.76,Medium
54224,63,Male,Master,Single,5,Rent,40783,Employed,207806,36,5.63,743,0.29,67518,3,1,Home improvement,6747.35,Medium
14461,21,Male,High School,Married,4,Rent,0,Unemployed,129257,36,4.88,698,0.38,158391,2,0,Home improvement,4116.12,High
43205,38,Female,High School,Widowed,2,Own,15298,Unemployed,71229,36,4.39,653,0.28,97203,1,1,Car purchase,2239.16,High
33321,48,Male,PhD,Married,4,Own,71151,Employed,278989,36,3.72,799,0.29,170947,1,1,Car purchase,8614.56,Medium
23538,22,Male,High School,Divorced,3,Rent,34877,Self-Employed,135572,60,3,652,0.33,79844,2,1,Education,2598.46,High
85319,20,Female,PhD,Widowed,3,Rent,0,Unemployed,100387,60,7.09,680,0.22,150326,3,1,Car purchase,2266.24,High
62509,23,Male,Master,Divorced,0,Own,51226,Self-Employed,153246,36,5.77,724,0.33,88347,4,0,Car purchase,4993.69,Medium
73766,25,Female,Bachelor,Married,0,Rent,36792,Employed,127718,36,5.45,654,0.36,178665,3,1,Medical expenses,4127.77,High
68891,21,Male,Master,Single,2,Rent,33872,Self-Employed,77745,60,6.34,679,0.39,150656,2,0,Debt consolidation,1706.5,High
14833,29,Female,High School,Widowed,4,Rent,36490,Employed,135037,36,3.07,690,0.21,90566,1,1,Medical expenses,4096.5,High
32372,57,Male,High School,Single,3,Rent,92720,Employed,203121,48,4.69,797,0.34,94996,1,0,Car purchase,5025.55,Medium
37948,22,Male,Master,Single,0,Own,37411,Employed,104415,36,6.48,685,0.23,73869,5,0,Home improvement,3464.26,High
23102,60,Female,Bachelor,Single,3,Rent,40473,Employed,147032,36,6.53,737,0.38,119110,4,0,Home improvement,4884.32,High
28754,60,Female,PhD,Widowed,1,Rent,0,Unemployed,144004,48,6.06,655,0.33,88957,3,1,Debt consolidation,3727.3,High
83100,35,Male,High School,Single,4,Own,0,Unemployed,110845,60,6.3,667,0.21,39538,2,1,Education,2429.35,High
33111,30,Male,High School,Divorced,2,Rent,58237,Self-Employed,187633,60,7.03,748,0.29,37373,1,0,Home improvement,4226.43,Medium
13809,51,Male,High School,Married,5,Own,19498,Unemployed,104927,36,6.74,670,0.25,38870,3,0,Debt consolidation,3503.98,High
41079,46,Male,PhD,Married,0,Own,0,Unemployed,107129,36,4.08,689,0.29,111536,3,0,Education,3340.04,High
35448,60,Female,Master,Married,2,Rent,85364,Employed,299072,36,4.4,757,0.37,130213,4,0,Car purchase,9404.15,High
38816,38,Male,Bachelor,Married,0,Own,0,Unemployed,127539,48,7.18,667,0.2,122226,2,0,Car purchase,3420.17,High
66917,57,Male,Bachelor,Single,3,Rent,70844,Employed,342276,60,3.17,783,0.28,192623,1,1,Education,6608.78,Medium
41524,25,Male,PhD,Married,1,Own,37833,Self-Employed,134887,36,3.08,692,0.26,194367,4,0,Education,4093.07,High
70786,28,Female,Bachelor,Divorced,5,Own,0,Unemployed,100446,60,4.66,652,0.26,80723,5,0,Debt consolidation,2064.17,High
91324,41,Male,Master,Single,0,Own,85248,Self-Employed,312302,36,4.83,761,0.33,194778,1,0,Home improvement,9932.07,Medium
53899,35,Male,PhD,Married,5,Rent,61557,Self-Employed,170086,60,6.4,717,0.21,107730,3,1,Education,3741.89,Medium
75726,53,Male,PhD,Divorced,3,Own,0,Unemployed,110014,36,3.4,661,0.26,30171,1,0,Car purchase,3367.65,High
24683,64,Male,PhD,Married,1,Rent,87298,Self-Employed,328887,60,7.66,780,0.27,126355,1,1,Home improvement,7580.85,Medium
18250,21,Male,Master,Widowed,4,Own,15346,Unemployed,127772,60,6.48,685,0.29,89713,5,0,Car purchase,2819.5,High
32509,36,Male,PhD,Divorced,2,Rent,46571,Employed,174549,48,7.78,739,0.38,196597,5,1,Home improvement,4768.1,High
32984,65,Male,Bachelor,Married,0,Rent,97652,Self-Employed,183154,48,4.3,761,0.24,195371,1,1,Car purchase,4472.01,Medium
29391,43,Female,Bachelor,Divorced,0,Rent,86364,Self-Employed,351462,36,7.74,770,0.23,153168,5,1,Car purchase,12029.76,Medium
72116,38,Male,PhD,Divorced,5,Rent,0,Unemployed,68274,60,5.75,669,0.2,171879,2,1,Car purchase,1465.05,High
22121,40,Male,Bachelor,Married,2,Rent,52739,Employed,241141,48,6.39,705,0.4,113395,2,1,Car purchase,6307.85,High
89058,58,Male,Master,Widowed,1,Own,85304,Self-Employed,247735,36,4.42,772,0.26,126805,5,0,Home improvement,7794.02,Low
68224,46,Female,Master,Married,5,Own,0,Unemployed,126962,60,3.43,663,0.26,147704,3,0,Medical expenses,2478.93,High
59253,25,Male,PhD,Divorced,3,Rent,0,Unemployed,76117,36,7.16,668,0.31,21071,3,1,Education,2568.53,High
83306,49,Male,High School,Single,1,Own,90989,Self-Employed,368691,60,5.36,791,0.33,85415,4,0,Education,7791.67,Medium
94513,35,Male,High School,Divorced,3,Rent,15927,Unemployed,124130,48,7.34,690,0.34,191992,1,1,Medical expenses,3345.3,High
85400,21,Female,Bachelor,Single,1,Own,58780,Self-Employed,135519,48,3.82,717,0.27,176788,3,0,Car purchase,3254.71,Medium
48228,53,Male,Bachelor,Married,0,Rent,15285,Unemployed,139780,48,4.36,694,0.34,35122,5,1,Home improvement,3419.95,High
11690,28,Female,Master,Widowed,3,Own,26678,Employed,78557,36,5.52,662,0.36,156448,5,0,Education,2543.5,High
70357,24,Male,Bachelor,Single,3,Own,52644,Self-Employed,195045,36,7.09,738,0.3,99665,2,1,Debt consolidation,6570.31,Medium
25544,34,Male,Bachelor,Married,2,Rent,39266,Employed,60302,48,6.45,700,0.22,14929,4,1,Debt consolidation,1580.41,Medium
35736,26,Male,High School,Widowed,0,Own,26085,Employed,89537,60,3.05,656,0.36,167756,2,0,Home improvement,1719.86,High
97896,42,Male,High School,Married,5,Own,15698,Unemployed,71044,60,6.9,689,0.25,159483,1,0,Medical expenses,1592.57,High
11832,53,Male,Bachelor,Divorced,1,Rent,0,Unemployed,116085,60,5.37,694,0.32,125255,1,0,Car purchase,2454.23,High
59756,47,Male,Bachelor,Widowed,0,Own,65266,Employed,128918,60,3.68,748,0.27,85568,5,0,Debt consolidation,2543.98,Medium
53006,51,Male,PhD,Divorced,3,Own,0,Unemployed,122602,48,4.45,677,0.24,28247,4,1,Home improvement,3008.86,High
11675,63,Female,High School,Widowed,3,Rent,49395,Employed,203497,48,6.48,706,0.35,54229,1,1,Home improvement,5338.4,Medium
54385,32,Female,High School,Married,3,Own,75061,Self-Employed,337038,60,5.97,798,0.36,178776,4,1,Education,7294.06,High
97382,58,Female,PhD,Divorced,1,Own,48007,Employed,165716,48,5.49,740,0.39,17791,1,0,Debt consolidation,4210.57,High
75291,63,Male,Bachelor,Widowed,4,Own,59841,Employed,125253,36,6.31,733,0.35,132164,2,1,Education,4137.87,Medium
74258,52,Female,Master,Single,0,Own,65141,Employed,217995,48,7.26,728,0.29,18613,2,1,Home improvement,5860.43,Medium
74419,47,Male,Master,Widowed,3,Rent,18037,Unemployed,112378,60,7.27,682,0.21,79046,4,1,Medical expenses,2553.79,High
98668,42,Female,Master,Single,0,Rent,77424,Employed,246052,48,7.05,787,0.21,173880,3,1,Debt consolidation,6571.64,Medium
66118,42,Female,PhD,Divorced,0,Rent,57688,Employed,181815,60,3.42,744,0.21,89930,1,1,Home improvement,3548.42,Medium
12583,54,Female,High School,Widowed,5,Own,18433,Unemployed,84946,36,6.48,687,0.2,92972,4,1,Car purchase,2818.32,High
85043,26,Female,High School,Married,2,Own,0,Unemployed,130586,48,4.82,677,0.24,176577,1,0,Car purchase,3245.06,High
44754,23,Female,PhD,Married,4,Rent,0,Unemployed,127576,48,4.37,686,0.36,134588,4,0,Car purchase,3122.42,High
20048,61,Female,Master,Widowed,5,Own,67152,Employed,205460,48,6.12,729,0.33,153540,2,0,Medical expenses,5328.26,Medium
34450,56,Female,Bachelor,Widowed,2,Own,0,Unemployed,97746,48,3.74,659,0.35,88715,4,1,Car purchase,2341.02,High
18444,60,Male,PhD,Divorced,2,Rent,105013,Self-Employed,307609,36,5.03,757,0.23,17262,2,1,Education,9834.09,Medium
73620,55,Female,PhD,Single,1,Rent,68941,Self-Employed,107639,48,6.95,717,0.33,56133,1,1,Debt consolidation,2865.89,Medium
